"","nGene","nReads","orig.ident","percent.mito","percent.ERCC","percent.ribo","res.0.6","plate","cell_ontology_class","tsne_1","tsne_2","tsne_3"
"J15.MAA001862.3_39_F.1.1",6385,894179,"Combined",0,0.00238754282794407,0.00783623860546937,"1","MAA001862","type B pancreatic cell",16.1159024989349,-24.3394226150347,3.55853612424998
"K19.MAA001862.3_39_F.1.1",5773,746630,"Combined",0,0.00340106089607543,0.0153074481336137,"3","MAA001862","pancreatic A cell",15.7856930141194,23.4362552314913,7.36616075714651
"M6.MAA001862.3_39_F.1.1",5989,903430,"Combined",0,0.00369768731879623,0.0145069346822665,"10","MAA001862","endothelial cell",-34.7554547715522,8.78211332744412,-6.04974216602745
"N15.MAA001862.3_39_F.1.1",6573,1108913,"Combined",0,0.00304773069927888,0.00637471109095123,"1","MAA001862","type B pancreatic cell",13.2731102396565,-21.9417961446866,-0.95940360464515
"K20.MAA001862.3_39_F.1.1",6309,1083247,"Combined",0,0.0037037582063031,0.0092388901146276,"3","MAA001862","pancreatic PP cell",23.5399746427873,18.1617313648567,9.01528035166831
"M7.MAA001862.3_39_F.1.1",4786,763592,"Combined",0,0.00720163405193654,0.0150368259489361,"3","MAA001862","pancreatic A cell",13.9088239133919,23.8999140147386,6.64525442152822
"N16.MAA001862.3_39_F.1.1",5188,828240,"Combined",0,0.0055889397823255,0.0165000482951801,"3","MAA001862","pancreatic A cell",13.6293649370214,23.7586705620766,6.85648042289634
"O22.MAA001862.3_39_F.1.1",6524,1378458,"Combined",0,0.00247705844425099,0.00769337912362945,"1","MAA001862","type B pancreatic cell",10.7032687038408,-17.9046635828465,5.41171646728923
"A4.MAA001868.3_38_F.1.1",500,29196,"Combined",0,0.169482846902202,0.00952185230853542,"0","MAA001868","udf",-12.7513651711397,8.19794755630434,19.7411658524429
"B9.MAA001868.3_38_F.1.1",6483,1127368,"Combined",0,0.00495067419726967,0.0160958977015491,"5","MAA001868","pancreatic ductal cell",-18.4129866840474,-4.36154539779568,-25.7064087594427
"D8.MAA001868.3_38_F.1.1",2611,615351,"Combined",0,0.00507687258181607,0.00391808902561302,"7","MAA001868","pancreatic acinar cell",-12.2234658043609,18.8774759998067,11.1915218234255
"G5.MAA001868.3_38_F.1.1",3073,350036,"Combined",0,0.0162637041450384,0.00588510896022123,"7","MAA001868","pancreatic acinar cell",-14.556594495116,23.3729960106901,3.19979485158947
"I14.MAA001868.3_38_F.1.1",379,171768,"Combined",0,0.0623659200952001,0.00391225373759955,"0","MAA001868","udf",-9.45707325513231,11.019228921297,21.6969564791497
"A5.MAA001868.3_38_F.1.1",622,31082,"Combined",0,0.169108212147134,0.00514767389485876,"7","MAA001868","udf",-12.4016716261106,16.8532287357994,12.48334151128
"B10.MAA001868.3_38_F.1.1",195,37236,"Combined",0,0.174679167497839,0.00660650982919755,"0","MAA001868","udf",-11.2558154853648,6.34433665423436,22.1646707605396
"D13.MAA001868.3_38_F.1.1",4188,806809,"Combined",0,0.00668522442286076,0.0204670498222008,"12","MAA001868","pancreatic stellate cell",-5.95226663776158,-33.8167387884411,2.64254478106428
"K15.MAA001868.3_38_F.1.1",6884,1135880,"Combined",0,0.00278389641903655,0.00988924886431665,"1","MAA001868","type B pancreatic cell",15.353180757207,-23.9115405974261,0.542985356937399
"M20.MAA001868.3_38_F.1.1",312,86368,"Combined",0,0.0683164151411527,0.00533762504631345,"0","MAA001868","udf",-9.7801802928167,0.176017295060229,23.2561603593145
"O10.MAA001868.3_38_F.1.1",387,140527,"Combined",0,0.059447556706758,0.00693816846584642,"0","MAA001868","udf",-10.65807182166,6.68943940966218,21.3587809373459
"P17.MAA001868.3_38_F.1.1",645,88300,"Combined",0,0.0858740100419276,0.00584371460928652,"7","MAA001868","pancreatic acinar cell",-11.4926339824792,13.9682111270954,15.6599669031637
"G6.MAA001868.3_38_F.1.1",485,71205,"Combined",0,0.153711759252656,0.00851063829787234,"0","MAA001868","udf",-12.5804077119254,4.29071066021588,21.3193562370891
"A6.MAA001868.3_38_F.1.1",1472,73940,"Combined",0,0.0682494077322446,0.00592372193670544,"7","MAA001868","pancreatic acinar cell",-14.4002877011386,23.7514447669865,1.55527445136823
"B11.MAA001868.3_38_F.1.1",303,33980,"Combined",0,0.197373393801965,0.00941730429664508,"0","MAA001868","udf",-11.4859185852237,3.62082797669806,20.6694129998154
"I15.MAA001868.3_38_F.1.1",958,97600,"Combined",0,0.0748902854001384,0.00369877049180328,"7","MAA001868","pancreatic acinar cell",-12.9515818192346,19.196478898451,9.16814375643195
"D18.MAA001868.3_38_F.1.1",2669,236635,"Combined",0,0.0194790665296516,0.00481754600967735,"7","MAA001868","pancreatic acinar cell",-14.7490645948794,23.4742619054277,4.04825570153176
"G7.MAA001868.3_38_F.1.1",2837,657683,"Combined",0,0.00863715362828283,0.00342262153651531,"7","MAA001868","pancreatic acinar cell",-13.2324953632852,20.7305583199036,8.25621608932481
"I20.MAA001868.3_38_F.1.1",4093,649302,"Combined",0,0.0116416774488165,0.0169304884321933,"5","MAA001868","pancreatic ductal cell",-19.1276967607714,-2.07167484172296,-25.3506739273891
"K20.MAA001868.3_38_F.1.1",420,69334,"Combined",0,0.111296255944217,0.00475956961952289,"0","MAA001868","udf",-12.4607821035665,0.829455520363225,20.9233621793742
"M21.MAA001868.3_38_F.1.1",4230,1002324,"Combined",0,0.0123388179093183,0.0136393022615442,"5","MAA001868","pancreatic ductal cell",-19.042364160932,-2.98898830968744,-24.5161907654569
"O11.MAA001868.3_38_F.1.1",1990,338859,"Combined",0,0.00954621848739496,0.0024493963565967,"7","MAA001868","pancreatic acinar cell",-12.5494218476544,18.9119809786978,10.4993138152045
"P18.MAA001868.3_38_F.1.1",352,49552,"Combined",0,0.179330904272938,0.00359218598643849,"0","MAA001868","udf",-12.3221947697895,1.84466811123693,21.1708935009034
"K21.MAA001868.3_38_F.1.1",3332,826410,"Combined",0,0.0174021397164959,0.0206265655062257,"5","MAA001868","pancreatic ductal cell",-22.6094588288921,-2.33224181333969,-22.3353465433166
"A7.MAA001868.3_38_F.1.1",1722,290769,"Combined",0,0.0273690337212453,0.00402725187348032,"7","MAA001868","pancreatic acinar cell",-14.3199074380447,22.461714753505,5.27248925304681
"B12.MAA001868.3_38_F.1.1",1441,130512,"Combined",0,0.0411425884565652,0.00303420375137918,"7","MAA001868","pancreatic acinar cell",-14.3547997728277,23.172299738145,3.65819037974821
"D19.MAA001868.3_38_F.1.1",2079,68481,"Combined",0,0.0548087009330315,0.00312495436690469,"7","MAA001868","pancreatic acinar cell",-14.3289622832452,24.706902785891,0.941424768171405
"G9.MAA001868.3_38_F.1.1",5362,1047423,"Combined",0,0.00655107983268995,0.0258577480158446,"10","MAA001868","endothelial cell",-34.4524439549543,6.46139021284332,-7.45416327559324
"I21.MAA001868.3_38_F.1.1",4290,725928,"Combined",0,0.0114996057861604,0.0223135076756924,"5","MAA001868","pancreatic ductal cell",-18.8503919491235,-3.24911273315269,-23.4330177653037
"M22.MAA001868.3_38_F.1.1",1136,1149731,"Combined",0,0.00872269469792594,0.00824192789443792,"0","MAA001868","pancreatic acinar cell",-1.25298282490654,5.75266245911381,26.1272277139434
"K22.MAA001868.3_38_F.1.1",5677,1456725,"Combined",0,0.00507188124722109,0.0228684206010057,"12","MAA001868","pancreatic stellate cell",-6.40675905626461,-34.1930916777897,2.31541816828083
"N1.MAA001868.3_38_F.1.1",1346,121746,"Combined",0,0.0722983373211211,0.00526506004304043,"7","MAA001868","pancreatic acinar cell",-13.95430726687,22.8854500083061,3.54943327761832
"O12.MAA001868.3_38_F.1.1",5733,679156,"Combined",0,0.00721105002419276,0.018335993497812,"5","MAA001868","pancreatic ductal cell",-17.604380599228,-3.38281411042283,-24.4169098754772
"P19.MAA001868.3_38_F.1.1",205,315,"Combined",0,0.958930899608866,0.0222222222222222,"6","MAA001868","udf",-14.0678532966816,-15.0237116452231,5.48065274632816
"O14.MAA001868.3_38_F.1.1",2578,541867,"Combined",0,0.0237527722677736,0.0137303065143292,"10","MAA001868","endothelial cell",-33.6545825652176,6.05414344818116,-6.20290562725535
"A8.MAA001868.3_38_F.1.1",149,218,"Combined",0,0.98066175818327,0.00917431192660551,"6","MAA001868","udf",-13.1280408442821,-14.3230013319368,5.51046376652908
"B17.MAA001868.3_38_F.1.1",428,36873,"Combined",0,0.195000545791944,0.00504434138800749,"0","MAA001868","udf",-13.5240641607155,-2.86362815480904,20.4965656625939
"D20.MAA001868.3_38_F.1.1",952,596150,"Combined",0,0.0075398007921036,0.00652520338840896,"0","MAA001868","pancreatic acinar cell",-4.69077141389889,8.14982247745981,24.5233534472471
"G11.MAA001868.3_38_F.1.1",2563,160818,"Combined",0,0.0360655737704918,0.00203957268464973,"7","MAA001868","pancreatic acinar cell",-14.8935424511112,25.8365234895791,0.416879394808928
"I22.MAA001868.3_38_F.1.1",4161,864701,"Combined",0,0.0112810110603304,0.0200335144749457,"5","MAA001868","pancreatic ductal cell",-19.0193539961889,-3.32416055214659,-25.1995153553282
"L1.MAA001868.3_38_F.1.1",222,138494,"Combined",0,0.111295062821648,0.00702557511516744,"0","MAA001868","udf",-8.71407504009067,8.71775364830218,23.1599026283418
"N2.MAA001868.3_38_F.1.1",450,42896,"Combined",0,0.156470611370027,0.00622435658336442,"0","MAA001868","udf",-13.4616058437207,-2.824271214815,20.5439158907111
"P20.MAA001868.3_38_F.1.1",3339,374718,"Combined",0,0.014136088463026,0.0154622943119893,"5","MAA001868","pancreatic ductal cell",-20.8628002624865,-2.60720401259835,-21.4988397889725
"O17.MAA001868.3_38_F.1.1",354,82010,"Combined",0,0.1158237469408,0.00346299231801,"0","MAA001868","udf",-13.2292360790582,4.68477252251509,23.0725018000835
"P21.MAA001868.3_38_F.1.1",2373,378359,"Combined",0,0.0232140874813799,0.0191775535932805,"5","MAA001868","pancreatic ductal cell",-20.7022117698223,-1.07041252758182,-18.1101782329621
"B19.MAA001868.3_38_F.1.1",625,27693,"Combined",0,0.143003032741227,0.0110136135485502,"0","MAA001868","udf",-14.0652757709862,-0.36714741023695,19.619730563607
"D21.MAA001868.3_38_F.1.1",4266,645884,"Combined",0,0.0117736340977908,0.0164704498021317,"5","MAA001868","pancreatic ductal cell",-18.8291443099572,-3.34018082666373,-24.6453752781538
"G12.MAA001868.3_38_F.1.1",3863,286129,"Combined",0,0.0225230765026202,0.00466922262336219,"2","MAA001868","type B pancreatic cell",11.8524723188105,-18.8847275866555,-16.1654191041586
"J2.MAA001868.3_38_F.1.1",267,61083,"Combined",0,0.138426167538824,0.0110832801270403,"0","MAA001868","udf",-10.4537546086681,6.23132826833314,21.9932779478866
"L2.MAA001868.3_38_F.1.1",6065,1350701,"Combined",0,0.00400697570669587,0.00963721800753831,"1","MAA001868","type B pancreatic cell",16.5991514642729,-25.6205255207496,4.60035191845747
"N4.MAA001868.3_38_F.1.1",838,251318,"Combined",0,0.0224969078420238,0.00621523329009462,"0","MAA001868","pancreatic acinar cell",-9.66473456568043,11.207104595466,21.0979854618091
"O18.MAA001868.3_38_F.1.1",388,105395,"Combined",0,0.0889090594744122,0.00419374733146734,"0","MAA001868","udf",-10.8219979622931,6.49612365044182,24.1329748136729
"P22.MAA001868.3_38_F.1.1",4007,755819,"Combined",0,0.0114456491884327,0.0189397196947947,"10","MAA001868","endothelial cell",-34.9995285030456,6.90714475154326,-6.48985876427983
"A9.MAA001868.3_38_F.1.1",208,303,"Combined",0,0.97748383740804,0.0363036303630363,"6","MAA001868","udf",-16.3878333186683,-14.0010133209362,3.82106128159543
"O19.MAA001868.3_38_F.1.1",1672,284996,"Combined",0,0.0156156633289237,0.00226318965880223,"7","MAA001868","pancreatic acinar cell",-12.5626786135752,18.324959900395,11.0492183177011
"A12.MAA001868.3_38_F.1.1",1382,56076,"Combined",0,0.102755288169221,0.00483272701333904,"7","MAA001868","pancreatic acinar cell",-13.6493428784283,20.9296245480483,5.82221816087294
"B21.MAA001868.3_38_F.1.1",4745,976716,"Combined",0,0.0092138458245545,0.0160875832893083,"5","MAA001868","pancreatic ductal cell",-19.4734614101783,-4.14225125745991,-24.738961621846
"E1.MAA001868.3_38_F.1.1",364,33830,"Combined",0,0.22222733124885,0.00339934968962459,"0","MAA001868","udf",-12.883695771241,1.34576054512535,25.1457900670001
"G15.MAA001868.3_38_F.1.1",2721,229189,"Combined",0,0.0168119498258318,0.00454646601712997,"7","MAA001868","pancreatic acinar cell",-13.7072369657647,21.2567323674471,5.68532793532058
"A11.MAA001868.3_38_F.1.1",336,43393,"Combined",0,0.206143319734363,0.00430945083308368,"0","MAA001868","udf",-9.9351847608729,-3.09086509867013,22.6439009675421
"B20.MAA001868.3_38_F.1.1",3665,287765,"Combined",0,0.0147328704274347,0.0148836724410543,"5","MAA001868","pancreatic ductal cell",-20.0444589943691,-4.43114412881903,-25.7198036039286
"D22.MAA001868.3_38_F.1.1",252,54021,"Combined",0,0.179984213242661,0.00331352622128432,"0","MAA001868","udf",-10.6632175641117,-1.53732523243782,22.0841075013565
"G13.MAA001868.3_38_F.1.1",314,76508,"Combined",0,0.134838067667813,0.0050582945574319,"0","MAA001868","udf",-9.42583981749874,10.2296116200289,22.3264457231419
"J3.MAA001868.3_38_F.1.1",535,147508,"Combined",0,0.098802541544477,0.00520649727472408,"0","MAA001868","pancreatic acinar cell",-10.6939855993574,5.63183974207146,23.8084871739979
"L3.MAA001868.3_38_F.1.1",1061,52996,"Combined",0,0.135972349028303,0.00647218658011925,"7","MAA001868","pancreatic acinar cell",-13.1349748042283,18.1566348221956,9.69797671038168
"N5.MAA001868.3_38_F.1.1",312,104864,"Combined",0,0.0783293488960765,0.00634154714678059,"0","MAA001868","udf",-11.1936914231556,7.49524672058768,23.3497290863991
"J4.MAA001868.3_38_F.1.1",1775,107673,"Combined",0,0.0754746142551712,0.00606465873524468,"7","MAA001868","pancreatic acinar cell",-13.5881915948604,21.1113890484596,5.18304851596291
"A13.MAA001868.3_38_F.1.1",235,395,"Combined",0,0.965234993839113,0.0430379746835443,"6","MAA001868","udf",-17.7642378737064,-13.1447084694505,3.49533199846487
"B22.MAA001868.3_38_F.1.1",3509,629918,"Combined",0,0.0145320686413009,0.0237237227702653,"5","MAA001868","pancreatic ductal cell",-20.8270154572257,-4.66228350079108,-23.5900752198215
"E7.MAA001868.3_38_F.1.1",1677,84707,"Combined",0,0.0909315303713243,0.0039548089296044,"7","MAA001868","pancreatic acinar cell",-14.0203845962857,22.8134263432758,2.63932018914398
"G18.MAA001868.3_38_F.1.1",2354,164292,"Combined",0,0.050110141709885,0.00393811019404475,"7","MAA001868","pancreatic acinar cell",-14.7083528788711,24.075535895342,1.21094490643776
"J5.MAA001868.3_38_F.1.1",571,90662,"Combined",0,0.112783426463249,0.00808497496194657,"0","MAA001868","pancreatic acinar cell",-10.6014519056105,9.17634071841114,21.4191315149505
"L4.MAA001868.3_38_F.1.1",232,57957,"Combined",0,0.164077711912077,0.0107838569974291,"0","MAA001868","udf",-12.8840256209128,1.81384982107363,23.2114563240603
"L5.MAA001868.3_38_F.1.1",323,163459,"Combined",0,0.0521423476813704,0.00447818719067167,"0","MAA001868","udf",-9.14150414773194,8.26367067224165,23.3150542116467
"N7.MAA001868.3_38_F.1.1",1453,77970,"Combined",0,0.0523936267181974,0.004373476978325,"7","MAA001868","pancreatic acinar cell",-12.9291321599828,18.1451362486405,10.5519653236653
"O21.MAA001868.3_38_F.1.1",3322,902580,"Combined",0,0.0103593310731688,0.0298422300516298,"11","MAA001868","leukocyte",-27.1054112969933,-8.99667518381478,3.33368498294273
"N6.MAA001868.3_38_F.1.1",2498,323805,"Combined",0,0.0225108826246294,0.00308210188230571,"7","MAA001868","pancreatic acinar cell",-15.1706243988033,25.4001935073294,1.8723924091509
"O20.MAA001868.3_38_F.1.1",514,299289,"Combined",0,0.022056012468999,0.00556986725205403,"0","MAA001868","pancreatic acinar cell",-7.05736505039597,5.96915196917139,24.8272186831476
"A14.MAA001868.3_38_F.1.1",2371,423146,"Combined",0,0.0128817639758508,0.00497464232203542,"7","MAA001868","pancreatic acinar cell",-12.6915538261972,19.5383574362774,10.4889632475842
"C1.MAA001868.3_38_F.1.1",208,68820,"Combined",0,0.161529277029167,0.0045045045045045,"0","MAA001868","udf",-11.9416831181238,1.37803171946159,23.8415910588023
"E8.MAA001868.3_38_F.1.1",427,79313,"Combined",0,0.099790023267692,0.0122174170690807,"0","MAA001868","udf",-10.3313726560941,11.4184587431582,20.2567186897172
"G20.MAA001868.3_38_F.1.1",252,61993,"Combined",0,0.0927145533309917,0.00198409497846531,"0","MAA001868","udf",-11.2856251365716,2.27066393986826,22.8128677745273
"J6.MAA001868.3_38_F.1.1",6486,848634,"Combined",0,0.00816368032967945,0.0263411553154835,"5","MAA001868","pancreatic ductal cell",-16.9258378186231,-3.56576758073382,-23.3819764670939
"L6.MAA001868.3_38_F.1.1",227,103547,"Combined",0,0.11862891968268,0.00811225820158962,"0","MAA001868","udf",-8.9383156678808,6.96054654180732,23.3929734118786
"N9.MAA001868.3_38_F.1.1",177,35837,"Combined",0,0.17007480141729,0.00546920780199235,"0","MAA001868","udf",-14.1888675742152,2.45642841219401,23.7010881616536
"O22.MAA001868.3_38_F.1.1",314,67401,"Combined",0,0.166963292547275,0.00499992581712437,"0","MAA001868","udf",-11.8106746653778,6.5677174013815,24.1886741924784
"A16.MAA001868.3_38_F.1.1",196,37923,"Combined",0,0.140730502560384,0.00506289059409857,"0","MAA001868","udf",-10.0662016257853,2.88964288776014,23.9017738976694
"C2.MAA001868.3_38_F.1.1",222,90505,"Combined",0,0.134668706377283,0.00460748024970996,"0","MAA001868","udf",-9.90705866658684,0.18673372181339,23.0546294905577
"E13.MAA001868.3_38_F.1.1",2330,242994,"Combined",0,0.0385689754769686,0.00274492374297308,"7","MAA001868","pancreatic acinar cell",-14.6902987357877,25.0429353890062,0.705332493657639
"G21.MAA001868.3_38_F.1.1",4197,1021357,"Combined",0,0.00871751918543314,0.0124843712825192,"10","MAA001868","endothelial cell",-33.4848730137605,8.16286574839405,-6.83307715515087
"J12.MAA001868.3_38_F.1.1",1625,494413,"Combined",0,0.0106357858675119,0.00266983271070947,"7","MAA001868","pancreatic acinar cell",-9.72574897808986,14.9345175347355,17.112937290213
"L10.MAA001868.3_38_F.1.1",2566,881005,"Combined",0,0.0081218708449155,0.0031554871992781,"7","MAA001868","pancreatic acinar cell",-11.4402598423759,19.035607663847,10.3664739490243
"N10.MAA001868.3_38_F.1.1",453,97313,"Combined",0,0.109238697630141,0.00551827607822182,"0","MAA001868","udf",-10.7368829302771,8.02979151328247,21.3603451271589
"P1.MAA001868.3_38_F.1.1",440,679,"Combined",0,0.943103737221384,0.0117820324005891,"6","MAA001868","udf",-17.0746101119598,-12.7868233282899,5.69088679256387
"C4.MAA001868.3_38_F.1.1",199,62102,"Combined",0,0.159329651288716,0.00558758172039548,"0","MAA001868","udf",-9.75270131653375,2.41803322680116,23.9618079677609
"E15.MAA001868.3_38_F.1.1",1512,104936,"Combined",0,0.0552349398132726,0.00518411222078219,"7","MAA001868","pancreatic acinar cell",-14.3193921508212,23.315827630735,1.75582252526849
"H1.MAA001868.3_38_F.1.1",171,257,"Combined",0,0.982231747787611,0.0583657587548638,"6","MAA001868","udf",-15.5569087097325,-12.1495989041377,4.84950948713859
"J16.MAA001868.3_38_F.1.1",2920,197712,"Combined",0,0.00827640172149156,0.00454196002265922,"7","MAA001868","pancreatic acinar cell",-13.6018175879431,20.8989708054893,6.62347265366187
